shortcode,url,type,taken_at,timestamp,likes,comments,views,engagement_rate,caption,thumbnail
DY0BcObFQzU,https://www.instagram.com/p/DY0BcObFQzU/,carousel,2026-05-26T19:01:15.000Z,1779822075,105,1,,0.3631,"Para quê preciso de precisão?    Os estudantes do 2.o ano do Fund I relembraram as características dos esportes de invasão e puderam experimentar novas modalidades, como o curling. 🏐   Além de diversificar as diferentes possibilidades dos jogos de precisão, as crianças adaptaram as regras, os espaços e as formas de jogar como forma de contemplação de todas as individualidades para o bem comum. ✨  #Colband2026 #Fundamental1 #FundIColband #ColégioBandeirantes  #Esportes",https://instagram.fcgh9-1.fna.fbcdn.net/v/t51.82787-15/708517468_18590565508052885_2133032848387098240_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=109&ig_cache_key=MzkwNTc0OTM1MDc4MTE5NTEwMQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA4MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=lbA1isLJD2EQ7kNvwFyGKrC&_nc_oc=AdoYcu-9nZZnnvdwhOWEEGunPfsMO12frrNIgsXusb-ItJFTdPlHh3t3XL7_NzWAWXMcK6unkpRPSsFtkoHLk9Ne&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgh9-1.fna&_nc_gid=_8KiRK3ZSFAW_570mlLZwg&_nc_ss=7a22e&oh=00_Af_SWXd1I_M8kev9kTmMN7RufsxLRj6dEHS50Un7Qw3Lyg&oe=6A30059B
DYzi8jgle_t,https://www.instagram.com/p/DYzi8jgle_t/,carousel,2026-05-26T14:34:47.000Z,1779806087,216,2,,0.7468,"No final de abril, tivemos as edições da Corrida Interclasses (dividida em Corrida Maluca e Corrida de Desempenho) para celebrar os excelentes resultados dos projetos da 1.a série do Ensino Médio! 🏁  Os estudantes construíram carrinhos movidos a propulsão, com base em seus conhecimentos de cinemática e aerodinâmica adquiridos nas disciplinas de STEAM e Física. Durante as aulas, eles realizaram corridas intermediárias que possibilitaram melhorias no projeto e que determinaram os convocados para o evento final.  Após a Corrida Interclasses, os carrinhos ficaram no 5.o andar para exibição desse trabalho excepcional dos alunos! 🚗  #CorridaInterclasses #STEAM #CarrinhosDeCorrida #Colband2026 #ColégioBandeirantes",https://instagram.fcgh9-1.fna.fbcdn.net/v/t51.82787-15/707079347_18590501059052885_6423116893792844983_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=109&ig_cache_key=MzkwNTYxODYzOTc3NjUxMzcyMA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA4MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=y0gyfR57ESQQ7kNvwF0_bcm&_nc_oc=AdocDRcYoyqYF1FN7nDXTeMJUBb6RB102L5Ac-26Zb-RrD-8wDQNFepxkb6VSU0xlMioxvj6sYAiIPlZc7cxtXKU&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgh9-1.fna&_nc_gid=_8KiRK3ZSFAW_570mlLZwg&_nc_ss=7a22e&oh=00_Af-W2bRoXAXe0URc7Kr08Za5JYpQCetlAuu27c-DGI2LmQ&oe=6A300C82
DYx0iRnBYiA,https://www.instagram.com/reel/DYx0iRnBYiA/,video,2026-05-25T22:37:13.000Z,1779748633,217,7,,0.7673,"“O Band que fica em mim é o Band família!” 🅱️  Além do suporte na escolha do curso e na preparação para os vestibulares, os ex-alunos Mariana Fogarin, Pedro Garbuglio e Samuel Basbaum, que participaram da conversa sobre Administração e Economia com a 3.a série, destacaram a relevância do apoio emocional da comunidade Band, vindo tanto dos professores quanto dos colegas. 💙  #Administração #Economia #EuFizBand #Colband2026 #FuturoECarreiras",https://instagram.fcgh9-1.fna.fbcdn.net/v/t51.71878-15/708333328_1505638877923995_4920395416998721742_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=107&ig_cache_key=MzkwNTEzMzQwNTY5NjAwMjE3Ng%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjY0MC5zZHIudmlkZW9fbmZyYW1lX2NvdmVyX2ZyYW1lLkMzIn0%3D&_nc_ohc=99ayJ7nFyl4Q7kNvwFFM_Oq&_nc_oc=Adoyu-lqYz4P7pxGueAVfy6VHh5LTLiQyh24i_QI5VswIuVFaSda2awIglNiNWHKnOIf4TQxf1x-dEhcu5kooSJy&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgh9-1.fna&_nc_gid=_8KiRK3ZSFAW_570mlLZwg&_nc_ss=7a22e&oh=00_Af8U_5S9uozaK_aMy2d7IcVs5Y8UYMt-F6sVKZQzM9wQnA&oe=6A302DD6
DYxc-rylfGw,https://www.instagram.com/p/DYxc-rylfGw/,carousel,2026-05-25T19:04:10.000Z,1779735850,131,3,,0.459,"No dia 15 de maio, abrimos as portas da sala de aula para receber as famílias do 1.o ano em nossa tão esperada Jogomática!   Durante o encontro, as crianças compartilharam com seus familiares alguns dos jogos vivenciados nas aulas de Matemática, assumindo o papel de quem ensina e compartilha descobertas.   Foi um momento muito especial, repleto de aprendizagem, trocas e diversão, fortalecendo ainda mais a parceria entre escola e família. Acompanhem alguns registros desse encontro tão significativo! 💛  #Colband2026 #Fundamental1 #Matemática  #ColégioBandeirantes  #FundIColband",https://instagram.fcgh9-1.fna.fbcdn.net/v/t51.82787-15/707097647_18590272120052885_8473350913685847036_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=105&ig_cache_key=MzkwNTAyODIxODEyMTc2NjI1OA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA4MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=GaU5Jo_Ml4wQ7kNvwFEnMOa&_nc_oc=AdqB4LsAHmmise9RYj8V5sY2SXiNxQJS651zqkekSnE2usQDIw6LiByvRYh0Yk1BOAsHIjqFScqAVudRJ5PdfCbr&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgh9-1.fna&_nc_gid=_8KiRK3ZSFAW_570mlLZwg&_nc_ss=7a22e&oh=00_Af-EviCFdqcJT2y4pOxth_hFu0OPIt5e-cbnaa_e0aottA&oe=6A300673
DYxFumDlbIS,https://www.instagram.com/p/DYxFumDlbIS/,carousel,2026-05-25T15:41:00.000Z,1779723660,453,7,,1.5758,"Pedro Haddad é aluno da 3.a série do Ensino Médio do Band e atleta federado no hipismo, tendo acumulado vários títulos ao longo da sua trajetória! 👏  Recentemente ele participou do Campeonato Nacional de Salto, no Clube Hípica Santo Amaro, com outros 76 participantes. Na ocasião, ele consagrou-se campeão geral na categoria Jovem Cavaleiro A (com obstáculos de 1.10 metros) do CSN5* D’Maio, uma das principais competições de hipismo de salto do Brasil.  Parabéns, Pedro!!! Boa sorte nos próximos campeonatos.  #Colband2026  #ColégioBandeirantes  #Atletas  #Hipismo",https://instagram.fcgh9-1.fna.fbcdn.net/v/t51.82787-15/706981923_18590218399052885_2688681026646917150_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=104&ig_cache_key=MzkwNDkyNzAxODA0NzA1MzczNw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTI4MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=awZF74g2QfEQ7kNvwGKC8C3&_nc_oc=AdpAYJAXLfcI5HW7aQVYmCQUwhBgBGHfBBM8fiK6CWziH0aKi6ZWUqzrKi4lXMX7IzEs6dJ-otgRNIERXQxspJc2&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgh9-1.fna&_nc_gid=_8KiRK3ZSFAW_570mlLZwg&_nc_ss=7a22e&oh=00_Af-WPJ-VaBUzP26_UqKBk1PSC04ljnmuaNFgqTt4P8XjWw&oe=6A30246B
DYp3psUlSbB,https://www.instagram.com/p/DYp3psUlSbB/,carousel,2026-05-22T20:23:18.000Z,1779481398,556,46,,2.0622,"150 vezes campeão! 👏  O Professor Paulo Godoi alcançou a impressionante marca de 150 títulos como técnico de basquete do Band!  Ele iniciou este trabalho no Colégio em 1997 e, desde então, vem colecionando troféus que são fruto de seu esforço e dedicação, do apoio do Band ao esporte e do empenho brilhante dos nossos alunos-atletas.  Obrigada por tudo, Paulão! Que venham muito mais títulos e anos de história vestindo a camisa do Band!  #FamíliaBand #Atletas #EsporteColband #Colband2026  #BasqueteColband",https://instagram.fcgh9-1.fna.fbcdn.net/v/t51.82787-15/703924205_18589360360052885_1907937044011300884_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=110&ig_cache_key=MzkwMjg5NDI2Mzk4MTUyMDE0OQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuNzU1LnNkci5yZWd1bGFyX3Bob3RvLkMzIn0%3D&_nc_ohc=UX5tEJ1TTcQQ7kNvwH3savM&_nc_oc=AdrW7PaPLTMp6k40yh77SmxzW7GVMqnyPUsy-v9Ynf5LJ38urtpdRwqWnL0aC5gAPjsX1sLc8AWMNLMLruXe6fze&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgh9-1.fna&_nc_gid=_8KiRK3ZSFAW_570mlLZwg&_nc_ss=7a22e&oh=00_Af-cq4e_jxU4Cq-A_Qxk_4jRHY63zfqn3J71BsA_4uPPPw&oe=6A303651
DYpuimeFWtg,https://www.instagram.com/p/DYpuimeFWtg/,carousel,2026-05-22T19:03:42.000Z,1779476622,251,1,,0.8633,"Essa semana, o Band recebeu representantes de algumas das universidades mais seletivas e prestigiadas dos Estados Unidos! 🇺🇸✨  Tivemos uma feira com Princeton University, Dartmouth College, Duke University, Georgetown University, Northwestern University e Vanderbilt University, além de uma visita individual da University of Chicago — todas Top 20 universidades dos EUA.  Foi uma oportunidade incrível para nossos alunos conhecerem mais sobre diferentes possibilidades internacionais. 🌎  Você sabia que o Band já teve alunos aprovados em todas elas e que a Debbie, Coordenadora do Internacional, fez sua graduação na University of Chicago? 🐦‍🔥   #BandCosmopolita  #CollegeCounseling  #FutureReady  #InternationalEducation",https://instagram.fcgh9-1.fna.fbcdn.net/v/t51.82787-15/703914999_18589340293052885_4982726753915075412_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=100&ig_cache_key=MzkwMjg1Mzk2MTY0NDEwNjcxOA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA4MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=WVVOtZD-IlAQ7kNvwFF4rKz&_nc_oc=Adrf8D9-fBuEQRgi8LxtLMUGyPMQtlII-_ICVe_CcveLIurWzy9fBxZAKm-vpjK0rnmOrTs2TNmc9gOhmYCpT3d3&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgh9-1.fna&_nc_gid=_8KiRK3ZSFAW_570mlLZwg&_nc_ss=7a22e&oh=00_Af8yUySuIIDgk4fIMSlBmc3FxOqXs7IuzjMLY50HRYLaxQ&oe=6A30094A
DYpl8xPlax0,https://www.instagram.com/p/DYpl8xPlax0/,carousel,2026-05-22T17:48:37.000Z,1779472117,241,3,,0.8358,"Aprender colocando a mão na massa é muito mais divertido e significativo!   Ao longo do 1.o trimestre, os alunos do 4.o ano investigaram o fenômeno da decomposição, refletindo sobre as transformações que acontecem ao longo do tempo em materiais orgânicos e inorgânicos por meio de diferentes experimentos. Nesse percurso, compreenderam que a ação de micro-organismos decompositores acelera esse processo.   Já no 2.o trimestre, a investigação continua: onde mais os micro-organismos estão presentes no nosso cotidiano?   Para explorar essa questão, os alunos participaram de uma oficina de pão de fermentação natural com o padeiro Marcelo, da padaria @entaopao, que fica aqui no bairro da Vila Mariana. Durante a experiência, refletiram sobre as transformações que acontecem no processo da produção do pão.   E, claro, finalizaram a atividade da melhor forma: saboreando um pão delicioso!  #Colband2026  #ColégioBandeirantes #FundIColband",https://instagram.fcgh9-1.fna.fbcdn.net/v/t51.82787-15/703896709_18589322827052885_574619828145527753_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=105&ig_cache_key=MzkwMjgxNjI0OTQ3NDA5NDk5OQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA4MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=dxNt3W5nCkUQ7kNvwGqXYNt&_nc_oc=AdqmExX5-GvXmg3-QvLAiIbrdLGMUtpRoiw_29i0wfjp-04PDpj8VSlKCQhxUStjdJnnv6rc6btIdil6GCgMLOOb&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgh9-1.fna&_nc_gid=qiA_AZGOJ3ML9odJJtY3qA&_nc_ss=7a22e&oh=00_Af_8HfqJmbLWekuvPlEdy7vbw2BidBrvKgfSR54iixiXSA&oe=6A30031E
DYnX9KqlYdF,https://www.instagram.com/p/DYnX9KqlYdF/,carousel,2026-05-21T21:07:52.000Z,1779397672,257,13,,0.9249,"Na manhã do último domingo, o Cultural organizou um evento exclusivo para as mães, que contou com uma conversa sobre mercado de luxo e uma sessão especial no Shopping Iguatemi da sequência de um dos filmes mais icônicos de todos os tempos: “O Diabo Veste Prada 2”. 🎥👠  A convite de Helena Aguiar, Diretora de Planejamento e Integração do Colégio, a ex-aluna do Band e atual Country Manager da Bottega Veneta no Brasil Andrezza Mastiguim conversou com o público sobre sua trajetória no mercado da moda e as transformações desse setor antes de iniciar a exibição.   Após o mini talk, as convidadas assistiram ao vídeo do Dia dos Bixos e ao filme, que debateu as dinâmicas da indústria da moda. Elas puderam aproveitar a ocasião para se integrar com outras mães e curtir uma experiência cultural enriquecedora!  #ODiaboVestePrada2  #MercadoDeLuxo  #Cinema #CulturalColband #Colband2026",https://instagram.fcgh9-1.fna.fbcdn.net/v/t51.82787-15/703275703_18589075675052885_5107829649792346627_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=111&ig_cache_key=MzkwMjE5MjQ2ODcxNjAzNTk0Mg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA4MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=_UwTmTwmpRAQ7kNvwECPfkG&_nc_oc=Adqsgsfjf02XlQi5DMsPAxVi-qzr0CnU6TH0NXn-UNHiiWAiFDi1qXiEmYkqa5X_3Wv3C5gUaW0bI45xTHjL6rW8&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgh9-1.fna&_nc_gid=qiA_AZGOJ3ML9odJJtY3qA&_nc_ss=7a22e&oh=00_Af9cwbtSu4tldXSn2T_E3hKxutL6YtDGdbL_ZfJrTcjfQg&oe=6A3009B9
DYnI5GOB85e,https://www.instagram.com/p/DYnI5GOB85e/,image,2026-05-21T18:56:20.000Z,1779389780,80,2,,0.2809,"Ano letivo 2027 - ALUNOS NOVOS – 1.a série do Ensino Médio 🅱️  📣 Atenção: dia 09/06, terça-feira, das 16:00 às 18:00, tem o Encontro com a equipe pedagógica do Ensino Médio.  🏫 A apresentação abordará a matriz curricular, orientação educacional, convivência positiva, aulas eletivas, atividades complementares, orientação para os processos seletivos nacionais e internacionais, esportes, entre outros assuntos.  ➡️ Para participar, entre no site do Band e clique no destaque “Encontro com Ensino Médio “, ou, acesse o link do evento na bio. 😉  ⚠️ As vagas são limitadas! Inscrições até 01/06 ou até o preenchimento das vagas.  ☎️ (11) 5087-3500 📧 secretaria@colband.com.br  #EncontroComOEnsinoMédio #EnsinoMédioColband #Matrículas2027 #ColégioBandeirantes #Colband2026",https://instagram.fcgh9-1.fna.fbcdn.net/v/t51.82787-15/702676405_18589045450052885_5063195332281693642_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=108&ig_cache_key=MzkwMjEyNjcxMDE5OTkzMDQ2Mg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTQ0MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=gnb5ktlyzSsQ7kNvwFFgbTt&_nc_oc=AdrC3wZwJUfsw6xN_obItE9s72DQ_SCrdHhDD6AbRcE-mmg1ADKXqDDzx7W7v_7qJmdheFk4mkhACe4VEcd7Hmc8&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgh9-1.fna&_nc_gid=qiA_AZGOJ3ML9odJJtY3qA&_nc_ss=7a22e&oh=00_Af8hso-B7P90D5Jj9MbJ0Pt_Ki1j7ZZIZV0q7NFi3m7_Yw&oe=6A300CD5
DYnHkP8Ba59,https://www.instagram.com/p/DYnHkP8Ba59/,image,2026-05-21T18:44:55.000Z,1779389095,78,0,,0.2672,"Ano letivo 2027 - ALUNOS NOVOS - Ensino Fundamental II 🅱️   📣 Atenção: dia 08/06, segunda-feira, das 16:00 às 18:00, tem o Encontro com a equipe pedagógica do Fund II (6º, 7º, 8º e 9º ano).   🏫 A apresentação abordará a matriz curricular, orientação educacional, convivência positiva, atividades complementares, esportes, viagens pedagógicas, entre outros assuntos.   ➡️ Para participar, entre no site do Band e clique no destaque “Encontro com o Fund II “, ou, acesse o link do evento na bio. 😉  ⚠️ As vagas são limitadas! Inscrições até 01/06 ou até o preenchimento das vagas.  ☎️ (11) 5087-3500 📧 secretaria@colband.com.br   @schooladvisorbr  #EncontroComOFund2 #Fund2Colband #Matrículas2027 #ColégioBandeirantes #Colband2026",https://instagram.fcgh9-1.fna.fbcdn.net/v/t51.82787-15/705420722_18589043545052885_8510059494679892615_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=108&ig_cache_key=MzkwMjEyMDg3OTQ3OTY5NzAyMQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTQ0MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=ALIfv5IwN3QQ7kNvwFOS6Kr&_nc_oc=Adq4aN96q6yLVZbdiQW8_PZSqfDW1hRIrG8xVRWhF-839nXUgY-iBDN6TQHvPWsfqha7ii7_qGrSn-k0sC17Zgit&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgh9-1.fna&_nc_gid=qiA_AZGOJ3ML9odJJtY3qA&_nc_ss=7a22e&oh=00_Af8M41S0Kwjrlcyk1o8qHoqS1KFNyK2JxSmMZDdzGPZyQA&oe=6A3016E7
DYmkXrulVKU,https://www.instagram.com/p/DYmkXrulVKU/,carousel,2026-05-21T13:37:06.000Z,1779370626,144,1,,0.4967,"O Band tá Prompt! 🛜💻🅱️  No dia 13 de maio, a Equipe de Tecnologia organizou uma ativação que celebrou a parceria entre o Band e o Google! Essa colaboração amplia o acesso dos nossos educadores às ferramentas de Inteligência Artificial por meio do Google AI Pro.  Ao longo do dia, eles puderam: ✅ Conhecer mais sobre as ferramentas de IA do Gemini, ✅ Tirar fotos profissionais em grupo com colegas, ✅ Recriar essas fotos usando o Gemini.  Através das ferramentas do Gemini, os nossos mascotes LoBand, LoBandinho e Lobot viajaram no tempo desde a época medieval até a era dos karaokês futuristas. Veja os resultados! 🐺  #Gemini  #GoogleAiPro  #TecnologiaColband #IAnasEscolas #Colband2026",https://instagram.fcgh9-1.fna.fbcdn.net/v/t51.82787-15/702525266_18588968977052885_5625131999810943345_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=103&ig_cache_key=MzkwMTk2NTQxNDMyMTk0MDU5OQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTEwOC5zZHIucmVndWxhcl9waG90by5DMiJ9&_nc_ohc=0xlVwzdV8P4Q7kNvwE_RGZy&_nc_oc=Adp-Annwx-u-wd2gjXqUcsnftqC5BP89xlzzFwccjSUSSO7lMsSbPXcolWTM3_cjGWUeOq-0lvPtx_BIkE38AtFP&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgh9-1.fna&_nc_gid=qiA_AZGOJ3ML9odJJtY3qA&_nc_ss=7a22e&oh=00_Af8hBLtsJWw6C1Zw8566KPtkd3uAJgiYjr9sKhwbYCwaaA&oe=6A30081C
DYkdE9dBfsJ,https://www.instagram.com/reel/DYkdE9dBfsJ/,video,2026-05-20T17:56:07.000Z,1779299767,322,5,,1.1202,"Os abraços dizem muito, sejam eles de reencontro, de conquista ou de gratidão. 🤗✨  No Dia dos Bixos, cada abraço carrega uma história e uma emoção! Entre sorrisos, lágrimas e celebrações, o gesto simboliza todos os laços construídos ao longo dos anos no Band. 💛🎓  #DiaDosBixos #AprovadosColband  #Vestibular2026 #ColégioBandeirantes #Colband2026",https://instagram.fcgh9-1.fna.fbcdn.net/v/t51.71878-15/703988405_1568445828179404_3996178601700924681_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=101&ig_cache_key=MzkwMTM3MTA2MTQyMTYwMzU5Mw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjY0MC5zZHIudmlkZW9fbmZyYW1lX2NvdmVyX2ZyYW1lLkMzIn0%3D&_nc_ohc=q3p_LXPE2t0Q7kNvwHsEl5z&_nc_oc=AdqZrbXhLUFKE8-0ECz-gT3CgfNZV2DI-WOCnAJrJ954Lu0CyOuJA0UvsR3Cs60zA3xgQtC1zt-4aIyAOk1pXE5M&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgh9-1.fna&_nc_gid=qiA_AZGOJ3ML9odJJtY3qA&_nc_ss=7a22e&oh=00_Af9k0s_vDhBWUjGF5gDm6jTc-oZcVpyUl8WrF2_IJzTZow&oe=6A302F67
DYh81eaBM6X,https://www.instagram.com/reel/DYh81eaBM6X/,video,2026-05-19T18:35:56.000Z,1779215756,653,13,,2.2814,"⚽️ O clima de Copa do Mundo já começou por aqui! 2026 chegou e, claro, os alunos já estão colecionando as figurinhas para completar o álbum!  🇧🇷🏆  Você sabia que essa febre vai muito além de um simples passatempo? Ela também é uma forma de se enturmar, negociar e aprender a lidar com frustrações.   Assista ao vídeo e conheça alguns dos benefícios de completar o álbum! 🤩",https://instagram.fcgh9-1.fna.fbcdn.net/v/t51.71878-15/702830040_1308732001370153_8727745295246470051_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=111&ig_cache_key=MzkwMDY2NjMwOTg1MTI3MDgwNw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjY0MC5zZHIudmlkZW9fbmZyYW1lX2NvdmVyX2ZyYW1lLkMzIn0%3D&_nc_ohc=PBSnwFKWjwwQ7kNvwFFTl8L&_nc_oc=Adq5X9aeAi1OaeEOPDRII05I2qe1pmzNOXczXYqjp3jO1Ocl-ku8wMxVP8bw8eeoJrOc7fRGx8ZeQGwgqe_kTJds&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgh9-1.fna&_nc_gid=qiA_AZGOJ3ML9odJJtY3qA&_nc_ss=7a22e&oh=00_Af_x88gD15Ue71TZgK7Xwuh_VIDljOkV2iXvIXExc_FUfg&oe=6A302181
DYh02xYFevf,https://www.instagram.com/p/DYh02xYFevf/,carousel,2026-05-19T17:24:57.000Z,1779211497,99,0,,0.3391,"Aprendizado em movimento! 🥁  As aulas de música do 2.o trimestre do 5.o ano são dedicadas ao estudo do Maculelê, manifestação cultural brasileira que provoca o movimento e desperta diversos sentidos dos envolvidos.   As vivências com o Maculelê permitem que os estudantes utilizem o corpo como um todo no processo de aprendizagem. O estudo sobre as origens dessa prática cultural e os agentes envolvidos em sua preservação, o ritmo do Congo de Ouro de origem nas religiões afrobrasileiras, o canto e a prática com os movimentos que simulam uma batalha, fazem parte da experiência com o Maculelê.   Todos esses estudos serão compartilhados com a nossa comunidade durante o BandBrasil, evento que celebra diversas manifestações da cultura brasileira, no final de maio!  #Maculelê  #Música  #FundIColband  #ColégioBandeirantes  #Colband2026",https://instagram.fcgh9-1.fna.fbcdn.net/v/t51.82787-15/702650546_18588441673052885_7854929484747492524_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=103&ig_cache_key=MzkwMDYzMDc0OTI3NTI2MzIzNQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA4MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=sccmh22R06wQ7kNvwH7gvfS&_nc_oc=AdpQWTbZ_4Y8NdJ9JkJv_19e8Fo64b1F18Nxr6on5NdbQYvsjOpcbeypWRS8CS3_K6qL_jmr5kYK56XrgPWsmZ4O&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgh9-1.fna&_nc_gid=qiA_AZGOJ3ML9odJJtY3qA&_nc_ss=7a22e&oh=00_Af9a_5-KUQ8pHsEGKg6vIhwCY6k7LfxLqi4ClVCY1LEzOQ&oe=6A302915
DYhz7rdBV6O,https://www.instagram.com/p/DYhz7rdBV6O/,image,2026-05-19T17:17:19.000Z,1779211039,52,0,,0.1781,"Venha fazer parte do nosso time! 🅱️  Para mais informações, acesse a página do Colégio Bandeirantes no Linkedin.💻  #TimeBand  #TimeColband #ProcessoSeletivo #ColégioBandeirantes  #Colband2026",https://instagram.fcgh9-1.fna.fbcdn.net/v/t51.82787-15/702176731_18588439378052885_7272447285431173785_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=111&ig_cache_key=MzkwMDYyNzE1Mzc1ODU0MzUwMg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTQ0MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=wjLWB-oRtSIQ7kNvwHYA8eu&_nc_oc=AdqtKM0Li0c_o1xelp64tslHfiZ8bfqWWu7KvD2KkjIPIr4RORDYeHacTosFZsRrD_XswC1DS4I7YkkW62qwaMdt&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgh9-1.fna&_nc_gid=qiA_AZGOJ3ML9odJJtY3qA&_nc_ss=7a22e&oh=00_Af_wVh3a8evi-knlUAnz2s4nRD8QUhYGY65dsDdXgPYY-w&oe=6A300C48
